ensembl_gene_id	external_gene_name	length	logFC	logCPM	F	PValue	FDR	class	entrezgene_id
ENSG00000149260	CAPN5	59194	-2.17872086021557	5.26264681626227	85.8756431096491	3.49604711190713e-15	2.99817254552393e-14	-	726
ENSG00000149328	GLB1L2	46467	-1.86278618281528	5.00343992032363	69.5093622068682	3.84273177917965e-13	2.36683255184314e-12	-	89944
ENSG00000149380	P4HA3	75839	-1.8533123962331	2.49459149581904	139.74909159671	8.30002066605532e-21	2.08271490994819e-19	-	283208
ENSG00000149418	ST14	50580	-1.71052531305942	7.77451891832433	149.497692437356	1.09433902804677e-21	3.33099074927827e-20	-	6768
ENSG00000149554	CHEK1	51092	-2.53086010762248	3.5026084343327	200.051588909437	9.27351843819153e-26	7.28772092172243e-24	-	1111
ENSG00000149948	HMGA2	141831	-5.75707829131535	3.24558450424613	73.8529577975903	1.05680569015667e-13	7.11215008840741e-13	-	8091
ENSG00000150201	FXYD4	4699	-2.02667009164759	1.26286655769956	16.9216359391562	7.92152809530875e-05	0.000157149027521245	-	53828
ENSG00000150551	LYPD1	28293	-1.84116575163236	4.25461159083218	77.9123410349905	3.25687649242527e-14	2.40119990096121e-13	-	116372
ENSG00000150556	LYPD6B	177155	-2.0716020414784	2.09376197283169	34.3563868484878	5.71708615645177e-08	1.70232357819713e-07	-	130576
ENSG00000151012	SLC7A11	78252	-3.66883157952475	4.93818170271386	107.508319820193	1.28565631682788e-17	1.78392552661615e-16	-	23657
ENSG00000151136	ABTB3	341221	-2.33936253001914	2.06000794271964	57.3255326853887	1.7357046933084e-11	8.34731528306231e-11	-	121551
ENSG00000151224	MAT1A	17838	-2.24204305365859	1.58640906886689	32.7281108884702	1.07260825106101e-07	3.07585404753588e-07	-	4143
ENSG00000151388	ADAMTS12	368484	-1.99956344530491	4.28008533940267	88.0793140626444	1.91781320841e-15	1.71177452556533e-14	-	81792
ENSG00000151632	AKR1C2	30256	-4.90616410596147	8.41023568834913	66.8881924378542	8.51360601955804e-13	4.9777387376442e-12	-	1646
ENSG00000151640	DPYSL4	18811	-1.86447091721067	1.03148998121461	32.1259420816427	1.35652977588983e-07	3.84728400514425e-07	-	10570
ENSG00000151651	ADAM8	14448	-2.349753391237	5.41654826522154	142.456947024758	4.68931259021839e-21	1.23718520161604e-19	-	101
ENSG00000151715	TMEM45B	44155	-2.06722197242293	5.3109036495068	128.157827265166	1.0312291310615e-19	2.18759760084936e-18	-	120224
ENSG00000151725	CENPU	40045	-1.93637643221691	3.27639722321356	166.825828448709	3.60611252102852e-23	1.50594394628169e-21	-	79682
ENSG00000151790	TDO2	65668	-2.49173427775311	2.48336212891957	57.5976886833678	1.5888771227943e-11	7.67106857748969e-11	-	6999
ENSG00000152049	KCNE4	146209	-2.56200244073448	4.05049517375034	60.4159000682736	6.42061365031157e-12	3.30178433671138e-11	-	23704
ENSG00000152253	SPC25	79239	-2.64076101906193	1.55199702395568	146.846220158301	1.88370698256995e-21	5.50125169284661e-20	-	57405
ENSG00000152256	PDK1	53296	-1.68335962347999	4.36233254592404	182.306692796911	2.05305607939328e-24	1.15947361377852e-22	-	5163
ENSG00000152377	SPOCK1	623081	-2.94513130498571	3.01776886731788	72.7481487605562	1.46295095533021e-13	9.63908501017685e-13	-	6695
ENSG00000152669	CCNO	2456	-1.65535332721608	2.15966482163361	23.8353228746242	3.9056938328645e-06	9.22102153166657e-06	-	10309
ENSG00000152766	ANKRD22	31948	-2.66501921664374	3.11999347536434	127.613064115453	1.16452737412036e-19	2.44635647280278e-18	-	118932
ENSG00000152952	PLOD2	128586	-2.26524229606806	6.42295024774756	93.6931911831971	4.28777004962252e-16	4.3376978576901e-15	-	5352
ENSG00000153002	CPB1	69085	-3.22988488360779	2.7099014448282	17.3610197724782	6.49987200883935e-05	0.000130261141950647	-	1360
ENSG00000153012	LGI2	32099	-2.7405498128446	2.98488575520893	119.001111259765	8.28099684577174e-19	1.45943072850711e-17	-	55203
ENSG00000153044	CENPH	20783	-1.56867837590659	2.53342165660733	140.601997512325	6.92903360051668e-21	1.7643013537457e-19	-	64946
ENSG00000153132	CLGN	39208	-1.84958234226055	2.06714391886096	32.2209039658833	1.30710963869241e-07	3.71199384746272e-07	-	1047
ENSG00000153253	SCN3A	116524	-2.5983052682892	1.94456802260603	30.2287872341614	2.86497755335749e-07	7.73705044048698e-07	-	6328
ENSG00000153292	ADGRF1	44642	-2.32278648538583	5.51373216724981	37.5090809052096	1.73034430453701e-08	5.52463946096775e-08	-	266977
ENSG00000153294	ADGRF4	36157	-5.12373313766046	2.16688973473077	135.230525952317	2.18372120219606e-20	5.25826683353309e-19	-	221393
ENSG00000153404	PLEKHG4B	97804	-1.61956428993818	3.42629660947856	27.4368094599433	8.80325736337846e-07	2.2518052456791e-06	-	153478
ENSG00000154040	CABYR	22613	-4.76572456677741	3.18160345387266	153.252894185976	5.12127821463589e-22	1.68651007719695e-20	-	26256
ENSG00000154102	C16orf74	61045	-1.82421341718714	1.55763634559242	36.7462814028406	2.30425253909602e-08	7.22361235692313e-08	-	404550
ENSG00000154269	ENPP3	118976	-2.3418902911069	2.75464722503894	43.2569712415268	2.10776370421342e-09	7.57926927665261e-09	-	5169
ENSG00000154277	UCHL1	12042	-4.26674569797627	5.66753015420317	90.935631525807	8.89970119023383e-16	8.51504891410917e-15	-	7345
ENSG00000154545	MAGED4	7392	-2.41158361583277	3.32667415787652	92.271303259798	6.24002441698063e-16	6.14372335678691e-15	-	728239
ENSG00000154839	SKA1	19128	-3.36080184729185	1.83144475838467	174.220067557254	8.99018395466908e-24	4.4031527023307e-22	-	220134
ENSG00000155066	PROM2	16859	-2.58981521759505	5.57667386088678	160.533040985803	1.2128346520339e-22	4.64937878026919e-21	-	150696
ENSG00000155660	PDIA4	25600	-2.04846044333343	8.40839091007906	263.16070547616	5.69776750076014e-30	2.0103816800131e-27	-	9601
ENSG00000155754	C2CD6	131757	-2.66415813609306	1.05607149237915	95.9729433691012	2.36303962304567e-16	2.53283273669166e-15	-	151254
ENSG00000155792	DEPTOR	177201	-1.60656630174228	4.30006002532258	65.9049581270556	1.1511710685751e-12	6.60557471111682e-12	-	64798
ENSG00000155974	GRIP1	721731	-1.56102182583705	1.41716230731621	66.0389926531851	1.10466752687473e-12	6.37682700238306e-12	-	23426
ENSG00000156096	UGT2B4	45849	-2.93889322855308	2.11402051280944	24.6526328094236	2.77316500208565e-06	6.66739670714211e-06	-	7363
ENSG00000156234	CXCL13	100081	-2.57149213171431	4.11042411371853	34.1991839640583	6.07294993378455e-08	1.80311233737251e-07	-	10563
ENSG00000156413	FUT6	9314	-4.01094814918187	2.47391999705488	89.177050310084	1.42580268443751e-15	1.31190540772965e-14	-	2528
ENSG00000156510	HKDC1	47220	-2.11966810306797	4.19992475867607	77.5645432263	3.59858246112586e-14	2.62958124135271e-13	-	80201
ENSG00000156738	MS4A1	14906	-1.65385744443287	3.19413530113798	16.3795523057321	0.000101245206673713	0.000197810868819281	-	931
ENSG00000156802	ATAD2	96500	-1.95065344770139	4.95593308098666	147.959202114135	1.4986487836556e-21	4.48272297934632e-20	-	29028
ENSG00000156804	FBXO32	43317	-2.19858076676975	5.34172207913274	140.555558708645	6.99736505989527e-21	1.77908006647837e-19	-	114907
ENSG00000156970	BUB1B	60100	-3.92078401755762	3.403125572702	256.037248932475	1.55860783339288e-29	3.90532910601878e-27	-	701
ENSG00000157064	NMNAT2	170143	-2.42537720588897	3.32442396265121	45.0100577843959	1.12897157416282e-09	4.21390102454686e-09	-	23057
ENSG00000157193	LRP8	86105	-1.73637757401854	4.14520253017923	51.232052356969	1.31037459019248e-10	5.58550031262347e-10	-	7804
ENSG00000157214	STEAP2	70547	-1.86602930802911	4.88655251806894	67.6295696512898	6.78951916374093e-13	4.04493441839824e-12	-	261729
ENSG00000157399	ARSL	34430	-2.10876676813853	4.20543267651506	51.6663422575205	1.13141048734425e-10	4.8598648237751e-10	-	415
ENSG00000157456	CCNB2	19919	-3.36541600779341	3.50631367057699	245.802539495395	6.85820253582967e-29	1.36289038668919e-26	-	9133
ENSG00000157470	FAM81A	150862	-1.82513839418617	1.96867418326107	60.2793872836953	6.70615191866491e-12	3.43432051308642e-11	-	145773
ENSG00000157766	ACAN	71917	-1.70563751547277	1.33777948213347	36.7396570015721	2.31000887766763e-08	7.24034508448073e-08	-	176
ENSG00000157833	GAREM2	16575	-2.05719737206648	2.54640238724513	92.6718709072654	5.61249970632841e-16	5.56709738512404e-15	-	150946
ENSG00000157992	KRTCAP3	4115	-1.69060366230203	5.13022976255179	83.9160826423007	5.99942158993332e-15	4.93219210025474e-14	-	200634
ENSG00000158089	GALNT14	244735	-4.133668619744	3.79348511488159	170.861982125372	1.68149537565664e-23	7.63028177158205e-22	-	79623
ENSG00000158106	RHPN1	15345	-1.88327852181294	4.39394733928151	90.7335009666173	9.39300095550878e-16	8.95234804408993e-15	-	114822
ENSG00000158125	XDH	80421	-4.25983168711657	3.75474129702483	155.585397979569	3.21369711093232e-22	1.10680496714958e-20	-	7498
ENSG00000158315	RHBDL2	56023	-2.70165560341263	2.57615191370191	178.970785935289	3.75594134958927e-24	1.99191625745549e-22	-	54933
ENSG00000158373	H2BC5	13227	-3.02711986797294	3.84110760925758	172.276784410183	1.29038622271105e-23	6.02959119039225e-22	-	3017
ENSG00000158402	CDC25C	53086	-3.35847010788238	1.26606186544255	269.540903823121	2.35229754872143e-30	9.45787728368486e-28	-	995
ENSG00000158406	H4C8	8029	-2.35100992086198	2.58985635884365	112.262564332022	4.06025454282863e-18	6.22872589094625e-17	-	554313
ENSG00000158406	H4C8	8029	-2.35100992086198	2.58985635884365	112.262564332022	4.06025454282863e-18	6.22872589094625e-17	-	8365
ENSG00000158477	CD1A	3845	-1.88949320187324	2.6856125157454	16.9667502581063	7.76192311637128e-05	0.000154194977316952	-	909
ENSG00000158825	CDA	29817	-2.35204538777461	3.16602611946132	47.4841141225258	4.74073117320477e-10	1.87206248106367e-09	-	978
ENSG00000159166	LAD1	19082	-2.02669284692675	6.55575017558906	150.244408436703	9.40116906187018e-22	2.88697712097111e-20	-	3898
ENSG00000159217	IGF2BP1	58760	-7.30733725770898	2.8218784436628	97.2858606407871	1.68200767457713e-16	1.85460654883699e-15	-	10642
ENSG00000159228	CBR1	3225	-2.39510345302991	7.47989667058566	56.184752479747	2.51839649498553e-11	1.17740824775027e-10	-	873
ENSG00000159231	CBR3	11483	-2.17276211477136	3.50535812297371	52.7114368886293	7.96019280805797e-11	3.48679436175613e-10	-	874
ENSG00000159259	CHAF1B	33623	-2.00654167979853	2.99600868799393	222.335031788365	2.43589913065439e-27	2.92460139374193e-25	-	8208
ENSG00000159263	SIM2	50802	-2.60830909874964	1.94367239663549	69.5310466100489	3.81772715944113e-13	2.35478718728426e-12	-	6493
ENSG00000159753	CARMIL2	12581	-1.56193464480153	2.33665906364354	56.883524528773	2.00430633898883e-11	9.54350104510547e-11	-	146206
ENSG00000159958	TNFRSF13C	4774	-1.54871572935016	1.9197890940351	21.1528989592938	1.22471500846581e-05	2.71195592829624e-05	-	115650
ENSG00000160072	ATAD3B	26083	-1.6788835410809	4.51052836695223	125.695991805042	1.79041848360872e-19	3.63316257782996e-18	-	83858
ENSG00000160161	CILP2	8411	-3.34111497295841	2.65305863847809	97.3641489919616	1.64837315474523e-16	1.82450214291871e-15	-	148113
ENSG00000160180	TFF3	3742	-2.84927907703109	6.07488112089334	41.8064918690394	3.55484549075429e-09	1.23561969621333e-08	-	7033
ENSG00000160181	TFF2	4640	-9.78477999078073	2.87137334935253	89.2263551252466	1.40700144416339e-15	1.29736789163418e-14	-	7032
ENSG00000160182	TFF1	4253	-8.55532019875399	4.28370812503372	102.526352724008	4.42836292137518e-17	5.48831301416886e-16	-	7031
ENSG00000160200	CBS	23752	-1.54127834370414	4.07838250851756	51.0019148521631	1.41666886152147e-10	6.01197544105173e-10	-	875
ENSG00000160200	CBS	23752	-1.54127834370414	4.07838250851756	51.0019148521631	1.41666886152147e-10	6.01197544105173e-10	-	102724560
ENSG00000160211	G6PD	29747	-1.9097085389133	7.33375615782153	48.9465226329996	2.85890496472215e-10	1.16684626853355e-09	-	2539
ENSG00000160469	BRSK1	30490	-1.76302336144153	1.57125785035041	80.3221614520801	1.64029486089927e-14	1.25371608532659e-13	-	84446
ENSG00000160606	TLCD1	3587	-1.87479943862216	3.76414566861054	123.630061014285	2.85798657061425e-19	5.55812483907196e-18	-	116238
ENSG00000160886	LY6K	5016	-3.46504156459313	3.35407459834301	62.9858856947448	2.85023051445956e-12	1.54281889056015e-11	-	54742
ENSG00000160949	TONSL	15665	-2.2252835017779	3.7098898700405	179.3693726163	3.49310122458449e-24	1.86972839231707e-22	-	4796
ENSG00000160957	RECQL4	6557	-3.05918673979652	3.71428254726768	260.05596013894	8.8129318466536e-30	2.62379394892517e-27	-	9401
ENSG00000160973	FOXH1	2437	-1.73982589862258	2.96983216315717	64.5609797056109	1.74394391094843e-12	9.69487018533359e-12	-	8928
ENSG00000161267	BDH1	63540	-1.60777912463416	4.01930427655514	120.066095238345	6.47023554892839e-19	1.16768165350128e-17	-	622
ENSG00000161682	FAM171A2	10638	-1.7150001808939	1.61169692127921	45.9422111046606	8.1267058591272e-10	3.09136672383829e-09	-	284069
ENSG00000161692	DBF4B	43656	-1.54179411802934	2.70483430323443	112.188564961443	4.13292632551768e-18	6.33458893988255e-17	-	80174
ENSG00000161800	RACGAP1	56213	-1.64810291278122	4.61042597674876	107.850376954696	1.18229438520225e-17	1.65244039011817e-16	-	29127
ENSG00000161958	FGF11	6664	-3.90407474206095	2.77844362571861	257.257343784408	1.3099817676443e-29	3.56433459447563e-27	-	2256
ENSG00000162062	TEDC2	4877	-3.77942893863063	1.84640614395917	367.776723203597	1.48305757510722e-35	5.12811648320575e-32	-	80178
ENSG00000162063	CCNF	29460	-2.16075712299982	3.63454564348798	257.325838110068	1.29728690639358e-29	3.56433459447563e-27	-	899
ENSG00000162073	PAQR4	4214	-1.61044428478842	4.42253279477288	142.311483308909	4.83458340586699e-21	1.27029046358715e-19	-	124222
ENSG00000162078	ZG16B	9332	-2.79474712073124	2.16069809219465	55.3736970317901	3.28696238627174e-11	1.51420977075012e-10	-	124220
ENSG00000162344	FGF19	5784	-10.1837665801169	1.78535155702376	106.861971278343	1.50685062015769e-17	2.06761431523065e-16	-	9965
ENSG00000162383	SLC1A7	55459	-2.78947815652215	3.94527860720543	37.0253810931165	2.07457000962338e-08	6.53795860305843e-08	-	6512
ENSG00000162391	FAM151A	14375	-1.57229423951387	1.43699312057	88.9809509089383	1.50315272786711e-15	1.37648344873381e-14	-	338094
ENSG00000162433	AK4	84596	-2.4652330472977	4.03941913538959	82.7027966884427	8.40616083005753e-15	6.72220696534989e-14	-	205
ENSG00000162482	AKR7A3	6197	-4.85246812365798	2.64989586578008	144.235972765979	3.23374422636392e-21	8.91677893614128e-20	-	22977
ENSG00000162782	TDRD5	99659	-3.84262722428875	1.2487145003473	76.7234820087746	4.58429586806075e-14	3.284620441894e-13	-	163589
ENSG00000162849	KIF26B	554447	-3.24813920845909	4.84135737313582	253.443719631555	2.25958432203906e-29	5.35150045804566e-27	-	55083
ENSG00000162931	TRIM17	8926	-2.69307679428745	2.0114788822349	83.5856304622391	6.57521082595204e-15	5.34577988362152e-14	-	51127
ENSG00000162992	NEUROD1	12532	-7.41244013212688	1.76336149551512	60.3587606726993	6.53858947821041e-12	3.35546671085722e-11	-	4760
ENSG00000163013	FBXO41	29796	-1.82811384414142	3.23735479631619	139.772811837463	8.25837914881972e-21	2.07527786488291e-19	-	150726
ENSG00000163053	SLC16A14	34011	-3.21412343006374	4.67948672659474	79.1884486197085	2.26231580339416e-14	1.70874521296993e-13	-	151473
ENSG00000163207	IVL	3340	-4.925683153242	2.77275146483277	57.5111607762767	1.63413144086294e-11	7.87416345626517e-11	-	3713
ENSG00000163220	S100A9	3169	-2.04641713304326	8.51675013599352	24.9412585073878	2.4588130522468e-06	5.96135448889285e-06	-	6280
ENSG00000163362	INAVA	24694	-2.22755271431638	5.23491869632811	182.377534466379	2.02704759827827e-24	1.14903691562731e-22	-	55765
ENSG00000163462	TRIM46	11184	-1.87771771856179	1.69522397554966	79.8616226496101	1.86868130658949e-14	1.42011565317036e-13	-	80128
ENSG00000163507	CIP2A	39780	-2.27824499241802	2.75463903328472	137.439581814633	1.35770187810025e-20	3.30609968598242e-19	-	57650
ENSG00000163535	SGO2	74088	-1.97277820206882	3.10236443014551	114.312694928367	2.48985810833117e-18	4.00811516153981e-17	-	151246
ENSG00000163568	AIM2	126244	-3.07660216790327	2.49841708097507	97.8530559446845	1.45328745882075e-16	1.6220714574275e-15	-	9447
ENSG00000163689	CFAP20DC	332719	-1.54626020214071	1.29055306150737	33.4155199222283	8.21547959847895e-08	2.39362026926361e-07	-	200844
ENSG00000163755	HPS3	44094	-2.43518975242372	6.96072704732212	181.923723956764	2.19966803128686e-24	1.23474222704281e-22	-	84343
ENSG00000163808	KIF15	111655	-3.01258232258781	2.33742116089286	206.770623942336	3.01027423500276e-26	2.69661301808097e-24	-	56992
ENSG00000163918	RFC4	17178	-1.99552608811584	3.70661298010051	185.327692956751	1.19539674148912e-24	7.07781310397446e-23	-	5984
ENSG00000163923	RPL39L	59960	-2.41477889935286	3.09398385099872	120.03954312462	6.51006775396211e-19	1.1712025119485e-17	-	116832
ENSG00000163975	MELTF	49245	-2.97963894852771	4.01640794305138	109.069888879166	8.7789758590561e-18	1.25958268570308e-16	-	4241
ENSG00000163993	S100P	3292	-5.35019998455109	7.18101219972361	99.8757179815297	8.65919638194439e-17	1.00949997469613e-15	-	6286
ENSG00000164045	CDC25A	31271	-2.65283562348592	1.83498832751692	151.350794310282	7.51274298508045e-22	2.3530400990771e-20	-	993
ENSG00000164087	POC1A	79464	-1.63957420233182	2.59937123817173	132.262656476099	4.16460874655922e-20	9.47393692358716e-19	-	25886
ENSG00000164093	PITX2	24700	-7.68660880183384	1.51800475014935	154.946152613793	3.64991196987461e-22	1.24957085241905e-20	-	5308
ENSG00000164109	MAD2L1	11235	-2.78137548384145	3.54145075765757	173.858000352336	9.61449742799439e-24	4.65616375441443e-22	-	4085
ENSG00000164171	ITGA2	105439	-1.51496099472474	6.21395381665652	36.8123883749284	2.24760423626162e-08	7.05369933576458e-08	-	3673
ENSG00000164220	F2RL2	7931	-2.84048797971693	2.35480190780839	41.2084164882098	4.4170878793672e-09	1.51853315463073e-08	-	2151
ENSG00000164237	CMBL	32027	-1.69017779091998	5.48257908176207	41.9657746181874	3.35562381321903e-09	1.1706089609916e-08	-	134147
ENSG00000164266	SPINK1	7099	-5.71393365796442	5.72836815407169	91.2215242261467	8.246705257715e-16	7.95328897139485e-15	-	6690
ENSG00000164379	FOXQ1	2660	-1.68428461488207	4.66709208083032	25.1927263041286	2.21470274012172e-06	5.39980195655965e-06	-	94234
ENSG00000164466	SFXN1	52680	-1.60462784689259	4.9333934690645	294.277831175364	8.75157221547314e-32	1.00870621355543e-28	-	94081
ENSG00000164509	IL31RA	71497	-4.45140355533766	1.21890204333038	129.483210060972	7.68132619031165e-20	1.66627915312796e-18	-	133396
ENSG00000164611	PTTG1	6884	-2.2989959031739	3.37019054340007	212.71082960163	1.13619309970408e-26	1.07312921814779e-24	-	9232
ENSG00000164638	SLC29A4	32543	-3.28272080882223	4.30969725056716	102.351452641847	4.62744349975593e-17	5.69828138655843e-16	-	222962
ENSG00000164647	STEAP1	10373	-2.87388562241247	3.85987737704636	123.490561237692	2.95014014555158e-19	5.72446385818644e-18	-	26872
ENSG00000164694	FNDC1	102708	-2.25475848598457	4.4797251915053	60.2694139055939	6.72751394872535e-12	3.44322050501813e-11	-	84624
ENSG00000164749	HNF4G	158920	-3.28185069676985	1.98485458686557	107.734850392817	1.21622064465017e-17	1.69165235119524e-16	-	3174
ENSG00000164825	DEFB1	7344	-1.82381344847235	2.57007887362822	14.0574082195428	0.000294809497990206	0.000541308561040003	-	1672
ENSG00000164877	MICALL2	31005	-1.55888172291424	5.00854687501789	122.066528308496	4.08350686871521e-19	7.68223615377773e-18	-	79778
ENSG00000164932	CTHRC1	11451	-3.71924824126245	5.2313482721528	168.165326591452	2.79589389181053e-23	1.19649033404733e-21	-	115908
ENSG00000165188	RNF183	6283	-4.5056542890113	1.11047090926841	93.5644868462425	4.43538853375198e-16	4.4791724509368e-15	-	138065
ENSG00000165215	CLDN3	1273	-1.98151087656482	5.76741071726401	64.1359107904587	1.99022037559814e-12	1.09547660215588e-11	-	1365
ENSG00000165238	WNK2	136450	-2.23828618674582	3.24953784674617	55.6025069951219	3.04859198167526e-11	1.41230189633397e-10	-	65268
ENSG00000165304	MELK	104821	-3.83974086629665	3.104729887516	228.510975708506	9.28832994956665e-28	1.33821613748381e-25	-	9833
ENSG00000165376	CLDN2	30697	-2.12893206357965	4.11166357786833	17.7939424674037	5.35388445838561e-05	0.000108846787865744	-	9075
ENSG00000165434	PGM2L1	68117	-2.02812433828098	4.87041471389963	163.342564038554	7.03169550239094e-23	2.84709563327487e-21	-	283209
ENSG00000165449	SLC16A9	85238	-2.97499256699796	3.71503661090953	62.9739470563519	2.86091630769917e-12	1.5481183738282e-11	-	220963
ENSG00000165474	GJB2	5475	-5.17495207369026	4.80622943085003	157.883108570365	2.03917372065043e-22	7.36018255873178e-21	-	2706
ENSG00000165480	SKA3	22957	-3.42317593581784	2.0246757820579	216.079675460581	6.59223736725117e-27	6.82474202649135e-25	-	221150
ENSG00000165568	AKR1E2	61433	-1.69868925876383	1.39448102053311	58.5760733760124	1.1578693464377e-11	5.71838784255563e-11	-	83592
ENSG00000165731	RET	53287	-2.59817866466924	2.54235353076347	37.0897299626346	2.02501539910563e-08	6.39811608829262e-08	-	5979
ENSG00000165891	E2F7	44321	-2.97537020931509	1.5123829720326	118.662072271912	8.96000147192715e-19	1.56325873251978e-17	-	144455
ENSG00000165905	LARGE2	7475	-2.73707673294698	4.51781466903022	170.77222581327	1.71005529173749e-23	7.73956699969882e-22	-	120071
ENSG00000165973	NELL1	906135	-2.8015693969471	2.12106588789772	19.5673673048722	2.44150018420117e-05	5.21382123081202e-05	-	4745
ENSG00000166105	GLB1L3	45319	-5.26778099240405	3.59725263989933	89.3315641554176	1.3677232729979e-15	1.26317134972547e-14	-	112937
ENSG00000166123	GPT2	46927	-3.30348632774388	5.10904792515106	228.082378142775	9.92522997648939e-28	1.41815951292169e-25	-	84706
ENSG00000166143	PPP1R14D	13258	-5.91750723496285	2.56059043527491	146.488944919211	2.0276315490523e-21	5.8719802096424e-20	-	54866
ENSG00000166415	WDR72	249137	-2.83588565386477	3.24878645071674	46.5865362510719	6.48318680773596e-10	2.51374336665053e-09	-	256764
ENSG00000166428	PLD4	13048	-1.63174766993703	3.89963770109164	60.1879793663301	6.90455732838542e-12	3.52652560267225e-11	-	122618
ENSG00000166473	PKD1L2	119495	-3.15158398543858	1.39000930718034	68.44627183774	5.29777304285068e-13	3.20143999083696e-12	-	114780
ENSG00000166508	MCM7	9212	-1.64039015210688	6.63514955874497	107.625114341152	1.2493659174197e-17	1.73496283905777e-16	-	4176
ENSG00000166535	A2ML1	64380	-6.1702592104166	1.84654630227724	79.9988986689447	1.79739988747525e-14	1.36835079940817e-13	-	144568
ENSG00000166546	BEAN1	66234	-3.02128610922654	2.54227641281036	103.309671384756	3.63842864954001e-17	4.60840973786793e-16	-	146227
ENSG00000166670	MMP10	10126	-5.36073211187674	3.60001557795378	65.4924030120306	1.30723702247805e-12	7.41740101136301e-12	-	4319
ENSG00000166736	HTR3A	15238	-6.74991720303922	2.53509914433934	152.403133190215	6.07534311257317e-22	1.95963819166563e-20	-	3359
ENSG00000166803	PCLAF	23383	-3.19160702253919	3.44400773643303	196.84507448784	1.60071117772255e-25	1.19287480826057e-23	-	9768
ENSG00000166823	MESP1	1374	-2.3066247688193	1.26596098449663	87.3262561229947	2.35271427779325e-15	2.06897645721096e-14	-	55897
ENSG00000166851	PLK1	12711	-3.49615414117062	3.86432128084616	256.89155017085	1.37995557274258e-29	3.6148563480525e-27	-	5347
ENSG00000166920	C15orf48	18182	-3.22177233017801	4.99027478028689	108.967032199597	9.00157273337286e-18	1.28682192999399e-16	-	84419
ENSG00000166922	SCG5	55422	-2.92599340126706	2.68108894699314	74.2966560063174	9.27965630995682e-14	6.3114074721811e-13	-	6447
ENSG00000166923	GREM1	27102	-5.31479141656692	5.38847604461776	196.11021902676	1.81553469866283e-25	1.34715791438548e-23	-	26585
ENSG00000167080	B4GALNT2	44380	-4.78300243517871	3.32601827793371	63.9296442438101	2.1222401446792e-12	1.16443699972576e-11	-	124872
ENSG00000167103	PIP5KL1	9904	-1.60112504574277	2.58220391621324	49.0449417819025	2.76375003786716e-10	1.13174974904513e-09	-	138429
ENSG00000167157	PRRX2	57027	-1.82300053720623	1.53300357715271	47.2370559822505	5.16626900373048e-10	2.02521902167136e-09	-	51450
ENSG00000167165	UGT1A6	81693	-5.67633239329773	5.8048855480432	56.278992581879	2.44187897824372e-11	1.14566202591196e-10	-	54578
ENSG00000167513	CDT1	5469	-2.89085727982219	3.21642969113947	180.334654510466	2.9315242835198e-24	1.59380890999289e-22	-	81620
ENSG00000167656	LY6D	1657	-5.07210973293005	1.68645879343483	52.8633271180086	7.56522113678936e-11	3.32389093351846e-10	-	8581
ENSG00000167702	KIFC2	8159	-1.63888062711091	4.16162817512509	69.0063641050203	4.4720861399415e-13	2.7369167176442e-12	-	90990
ENSG00000167755	KLK6	11042	-6.88939690873577	2.44673180451758	73.0395443616955	1.3424236043678e-13	8.89580747256227e-13	-	5653
ENSG00000167759	KLK13	9488	-1.5450008744038	1.37617004857095	9.12385751887989	0.00319092088868388	0.00509304202773778	-	26085
ENSG00000167767	KRT80	23018	-2.44191514496202	5.22675445522757	130.299512415082	6.41239397832574e-20	1.41048192736989e-18	-	144501
ENSG00000167771	RCOR2	5934	-2.51357220503885	1.28646903472041	102.889640132122	4.04229325191175e-17	5.06796287398857e-16	-	283248
ENSG00000167900	TK1	13142	-2.79922173181239	5.10347225114661	184.080402465125	1.49344037170409e-24	8.71354849585504e-23	-	7083
ENSG00000168078	PBK	28458	-3.4959120819274	2.35299417553194	162.61544311433	8.09256626995868e-23	3.23123275384101e-21	-	55872
ENSG00000168234	TTC39C	142837	-1.68991122716914	4.51729487138358	87.635718769555	2.16296325740398e-15	1.91771650037218e-14	-	125488
ENSG00000168243	GNG4	103069	-4.76146585508351	2.72120398447695	92.7508351756273	5.49659621651535e-16	5.46781657004223e-15	-	2786
ENSG00000168298	H1-4	786	-8.19991364512966	3.32735719433976	95.144572698331	2.93184028565596e-16	3.06275448330549e-15	-	3008
ENSG00000168496	FEN1	4327	-1.78470017630993	4.55706236614114	173.443008165901	1.03847088348739e-23	4.95970251508662e-22	-	2237
ENSG00000168528	SERINC2	25115	-1.99004662426025	6.85671289821752	132.894230775032	3.62750822572038e-20	8.31777051916176e-19	-	347735
ENSG00000168542	COL3A1	38373	-2.5764339654306	10.363132319676	93.0421161895283	5.08975452524141e-16	5.08064468746529e-15	-	1281
ENSG00000168621	GDNF	27364	-5.11045003581803	1.07885498873198	76.2288522637573	5.28864681512121e-14	3.74581789375791e-13	-	2668
ENSG00000169213	RAB3B	82744	-5.1284468594244	3.03540846383646	98.7020426308376	1.1686430999869e-16	1.33188335897651e-15	-	5865
ENSG00000169241	SLC50A1	3513	-1.73131366737387	6.0306028982132	157.655351140895	2.13283447413207e-22	7.66623185514956e-21	-	55974
ENSG00000169258	GPRIN1	14354	-2.76867549109844	2.60639847161215	217.109890531672	5.58776045027659e-27	5.92679695857865e-25	-	114787
