#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
A2ML1	KLK6	9606.ENSP00000299698	9606.ENSP00000366047	0	0	0	0	0	0.134	0	0.730	0.756
KIF2C	NEK2	9606.ENSP00000361298	9606.ENSP00000355966	0	0	0	0	0.895	0.058	0	0.519	0.948
KIF2C	MKI67	9606.ENSP00000361298	9606.ENSP00000357643	0	0	0	0	0.902	0.102	0	0.284	0.932
KIF2C	TTK	9606.ENSP00000361298	9606.ENSP00000358813	0	0	0	0	0.911	0.150	0	0.532	0.961
KIF2C	ORC1	9606.ENSP00000361298	9606.ENSP00000360623	0	0	0	0	0.714	0.057	0	0.134	0.746
KIF2C	STIL	9606.ENSP00000361298	9606.ENSP00000360944	0	0	0	0	0.680	0	0	0.151	0.717
KIF2C	RAD54L	9606.ENSP00000361298	9606.ENSP00000361043	0	0	0	0	0.803	0.081	0	0.241	0.851
KIF2C	KPNA2	9606.ENSP00000361298	9606.ENSP00000438483	0	0	0	0	0.652	0.057	0	0.210	0.718
KIF2C	RFC4	9606.ENSP00000361298	9606.ENSP00000376272	0	0	0	0	0.577	0.067	0	0.441	0.760
KIF2C	UHRF1	9606.ENSP00000361298	9606.ENSP00000479617	0	0	0	0	0.760	0	0	0.121	0.780
KIF2C	MCM10	9606.ENSP00000361298	9606.ENSP00000418268	0	0	0	0	0.793	0	0	0.322	0.854
KIF2C	ZWINT	9606.ENSP00000361298	9606.ENSP00000363055	0	0	0	0	0.768	0.105	0	0.506	0.888
KIF2C	PRC1	9606.ENSP00000361298	9606.ENSP00000377793	0	0	0	0	0.838	0.213	0	0.365	0.912
KIF2C	PTTG1	9606.ENSP00000361298	9606.ENSP00000377536	0	0	0	0	0.870	0	0	0.474	0.929
KIF2C	PBK	9606.ENSP00000361298	9606.ENSP00000428489	0	0	0	0	0.913	0.104	0	0.359	0.945
KIF2C	NUSAP1	9606.ENSP00000361298	9606.ENSP00000453403	0	0	0	0	0.907	0	0	0.466	0.948
KIF2C	RACGAP1	9606.ENSP00000361298	9606.ENSP00000404190	0	0	0	0	0.794	0.212	0.500	0.485	0.952
KIF2C	KIF4A	9606.ENSP00000361298	9606.ENSP00000363524	0	0	0	0.666	0.891	0.056	0.500	0.789	0.958
KIF2C	KIFC1	9606.ENSP00000361298	9606.ENSP00000393963	0	0	0	0.601	0.908	0	0.500	0.783	0.967
KIF2C	TOP2A	9606.ENSP00000361298	9606.ENSP00000411532	0	0	0	0	0.941	0	0	0.478	0.968
KIF4A	TRIP13	9606.ENSP00000363524	9606.ENSP00000166345	0	0	0	0	0.808	0	0	0.333	0.867
KIF4A	OIP5	9606.ENSP00000363524	9606.ENSP00000220514	0	0	0	0	0.800	0	0	0	0.800
KIF4A	RAD51AP1	9606.ENSP00000363524	9606.ENSP00000228843	0	0	0	0	0.767	0	0	0.236	0.814
KIF4A	NCAPH	9606.ENSP00000363524	9606.ENSP00000240423	0	0	0	0	0.879	0.150	0	0.432	0.936
KIF4A	NCAPG	9606.ENSP00000363524	9606.ENSP00000251496	0	0	0	0	0.887	0.077	0	0.525	0.946
KIF4A	TROAP	9606.ENSP00000363524	9606.ENSP00000257909	0	0	0	0	0.823	0	0	0.260	0.863
KIF4A	NDC80	9606.ENSP00000363524	9606.ENSP00000261597	0	0	0	0	0.888	0.181	0	0.388	0.939
KIF4A	MCM4	9606.ENSP00000363524	9606.ENSP00000262105	0	0	0	0	0.887	0.057	0	0.262	0.914
KIF4A	SGOL1	9606.ENSP00000363524	9606.ENSP00000263753	0	0	0	0	0.638	0.061	0	0.345	0.758
KIF4A	MCM2	9606.ENSP00000363524	9606.ENSP00000265056	0	0	0	0	0.756	0.057	0	0.223	0.805
KIF4A	PLK4	9606.ENSP00000363524	9606.ENSP00000270861	0	0	0	0	0.658	0.143	0	0.114	0.717
KIF4A	NUF2	9606.ENSP00000363524	9606.ENSP00000271452	0	0	0	0	0.817	0.138	0	0.413	0.899
KIF4A	SPC25	9606.ENSP00000363524	9606.ENSP00000282074	0	0	0	0	0.690	0	0	0.141	0.723
KIF4A	SKA1	9606.ENSP00000363524	9606.ENSP00000285116	0	0	0	0	0.630	0	0	0.431	0.780
KIF4A	MAD2L1	9606.ENSP00000363524	9606.ENSP00000296509	0	0	0	0	0.799	0.240	0	0.420	0.904
KIF4A	MELK	9606.ENSP00000363524	9606.ENSP00000298048	0	0	0	0	0.926	0	0	0.414	0.955
KIF4A	PLK1	9606.ENSP00000363524	9606.ENSP00000300093	0	0	0	0	0.912	0.143	0	0.675	0.973
KIF4A	TPX2	9606.ENSP00000363524	9606.ENSP00000300403	0	0	0	0	0.962	0	0	0.566	0.983
KIF4A	SHCBP1	9606.ENSP00000363524	9606.ENSP00000306473	0	0	0	0	0.801	0.075	0	0.366	0.873
KIF4A	MCM7	9606.ENSP00000363524	9606.ENSP00000307288	0	0	0	0	0.634	0.057	0	0.315	0.743
KIF4A	SKA3	9606.ENSP00000363524	9606.ENSP00000319417	0	0	0	0	0.760	0	0	0.241	0.810
KIF4A	SPAG5	9606.ENSP00000363524	9606.ENSP00000323300	0	0	0	0	0.893	0.078	0	0.368	0.932
KIF4A	UBE2C	9606.ENSP00000363524	9606.ENSP00000348838	0	0	0	0	0.903	0.077	0	0.453	0.947
KIF4A	RRM2	9606.ENSP00000363524	9606.ENSP00000353770	0	0	0	0	0.811	0	0	0.346	0.871
KIF4A	NEK2	9606.ENSP00000363524	9606.ENSP00000355966	0	0	0	0	0.897	0.058	0	0.394	0.936
KIF4A	MKI67	9606.ENSP00000363524	9606.ENSP00000357643	0	0	0	0	0.865	0.102	0	0.254	0.902
KIF4A	TTK	9606.ENSP00000363524	9606.ENSP00000358813	0	0	0	0	0.864	0.150	0	0.392	0.923
KIF4A	ORC1	9606.ENSP00000363524	9606.ENSP00000360623	0	0	0	0	0.635	0.057	0	0.233	0.713
KIF4A	ZWINT	9606.ENSP00000363524	9606.ENSP00000363055	0	0	0	0	0.741	0.105	0	0.371	0.841
KIF4A	RAD51	9606.ENSP00000363524	9606.ENSP00000372088	0	0	0	0	0.457	0	0	0.482	0.707
KIF4A	NCAPG2	9606.ENSP00000363524	9606.ENSP00000387007	0	0	0	0	0.647	0	0	0.323	0.751
KIF4A	KPNA2	9606.ENSP00000363524	9606.ENSP00000438483	0	0	0	0	0.768	0.057	0	0.162	0.801
KIF4A	KIFC1	9606.ENSP00000363524	9606.ENSP00000393963	0	0	0	0.662	0.535	0.082	0.500	0.753	0.826
KIF4A	MCM10	9606.ENSP00000363524	9606.ENSP00000418268	0	0	0	0	0.787	0	0	0.284	0.841
KIF4A	PTTG1	9606.ENSP00000363524	9606.ENSP00000377536	0	0	0	0	0.789	0	0	0.550	0.901
KIF4A	NUSAP1	9606.ENSP00000363524	9606.ENSP00000453403	0	0	0	0	0.859	0	0	0.517	0.929
KIF4A	PBK	9606.ENSP00000363524	9606.ENSP00000428489	0	0	0	0	0.896	0.104	0	0.378	0.937
KIF4A	RACGAP1	9606.ENSP00000363524	9606.ENSP00000404190	0	0	0	0	0.906	0.212	0.500	0.658	0.985
KIF4A	TOP2A	9606.ENSP00000363524	9606.ENSP00000411532	0	0	0	0	0.971	0	0	0.721	0.991
KIF4A	PRC1	9606.ENSP00000363524	9606.ENSP00000377793	0	0	0	0	0.945	0.733	0	0.841	0.997
KIFC1	MYBL2	9606.ENSP00000393963	9606.ENSP00000217026	0	0	0	0	0.741	0	0	0.290	0.809
KIFC1	NCAPH	9606.ENSP00000393963	9606.ENSP00000240423	0	0	0	0	0.556	0.150	0	0.291	0.709
KIFC1	NCAPG	9606.ENSP00000393963	9606.ENSP00000251496	0	0	0	0	0.476	0.105	0	0.418	0.703
KIFC1	TROAP	9606.ENSP00000393963	9606.ENSP00000257909	0	0	0	0	0.878	0	0	0.203	0.898
KIFC1	NDC80	9606.ENSP00000393963	9606.ENSP00000261597	0	0	0	0	0.487	0.181	0	0.386	0.720
KIFC1	NUF2	9606.ENSP00000393963	9606.ENSP00000271452	0	0	0	0	0.429	0.208	0	0.558	0.783
KIFC1	SPC25	9606.ENSP00000393963	9606.ENSP00000282074	0	0	0	0	0.690	0	0	0.195	0.740
KIFC1	MAD2L1	9606.ENSP00000393963	9606.ENSP00000296509	0	0	0	0	0.318	0.570	0	0.602	0.873
KIFC1	PLK1	9606.ENSP00000393963	9606.ENSP00000300093	0	0	0	0	0.593	0.143	0	0.564	0.834
KIFC1	TPX2	9606.ENSP00000393963	9606.ENSP00000300403	0	0	0	0	0.480	0	0	0.737	0.858
KIFC1	SPAG5	9606.ENSP00000393963	9606.ENSP00000323300	0	0	0	0	0.879	0.078	0	0.398	0.927
KIFC1	UBE2C	9606.ENSP00000393963	9606.ENSP00000348838	0	0	0	0	0.896	0.077	0	0.325	0.930
KIFC1	RRM2	9606.ENSP00000393963	9606.ENSP00000353770	0	0	0	0	0.881	0	0	0.160	0.896
KIFC1	NEK2	9606.ENSP00000393963	9606.ENSP00000355966	0	0	0	0	0.599	0.058	0	0.449	0.774
KIFC1	MKI67	9606.ENSP00000393963	9606.ENSP00000357643	0	0	0	0	0.814	0.102	0	0.083	0.833
KIFC1	TTK	9606.ENSP00000393963	9606.ENSP00000358813	0	0	0	0	0.567	0.150	0	0.523	0.809
KIFC1	PRC1	9606.ENSP00000393963	9606.ENSP00000377793	0	0	0	0	0.739	0.213	0	0.614	0.914
KIFC1	RECQL4	9606.ENSP00000393963	9606.ENSP00000482313	0	0	0	0	0.707	0	0	0.078	0.719
KIFC1	RACGAP1	9606.ENSP00000393963	9606.ENSP00000404190	0	0	0	0	0.498	0.212	0.500	0.511	0.890
KIFC1	TOP2A	9606.ENSP00000393963	9606.ENSP00000411532	0	0	0	0	0.867	0	0	0.320	0.906
KIFC2	PRC1	9606.ENSP00000301332	9606.ENSP00000377793	0	0	0	0	0.513	0.213	0	0.303	0.709
KLC3	NEFH	9606.ENSP00000375810	9606.ENSP00000311997	0	0	0	0	0	0	0.800	0.055	0.802
KLC3	PIP5KL1	9606.ENSP00000375810	9606.ENSP00000373399	0	0	0	0	0	0.058	0	0.724	0.729
KLC3	NEFL	9606.ENSP00000375810	9606.ENSP00000482169	0	0	0	0	0	0.168	0.800	0.063	0.830
KLK14	SPINK5	9606.ENSP00000375678	9606.ENSP00000352936	0	0	0	0	0	0	0	0.709	0.709
KLK6	SPINK5	9606.ENSP00000366047	9606.ENSP00000352936	0	0	0	0	0	0	0	0.710	0.710
KLK8	SERPINA5	9606.ENSP00000375682	9606.ENSP00000333203	0	0	0	0	0	0.120	0.720	0.061	0.748
KNTC1	RAD51AP1	9606.ENSP00000328236	9606.ENSP00000228843	0	0	0	0	0.692	0	0	0.206	0.745
KNTC1	NCAPH	9606.ENSP00000328236	9606.ENSP00000240423	0	0	0	0	0.585	0	0	0.700	0.870
KNTC1	NCAPG	9606.ENSP00000328236	9606.ENSP00000251496	0	0	0	0	0.812	0	0	0.092	0.822
KNTC1	NDC80	9606.ENSP00000328236	9606.ENSP00000261597	0	0	0	0	0.711	0.143	0	0.258	0.800
KNTC1	MCM6	9606.ENSP00000328236	9606.ENSP00000264156	0	0	0	0	0.733	0	0	0.112	0.753
KNTC1	MCM2	9606.ENSP00000328236	9606.ENSP00000265056	0	0	0	0	0.658	0	0	0.167	0.703
KNTC1	NUF2	9606.ENSP00000328236	9606.ENSP00000271452	0	0	0	0	0.643	0	0	0.477	0.805
KNTC1	SPC25	9606.ENSP00000328236	9606.ENSP00000282074	0	0	0	0	0.685	0	0	0.214	0.742
KNTC1	MAD2L1	9606.ENSP00000328236	9606.ENSP00000296509	0	0	0	0	0.645	0	0	0.656	0.873
KNTC1	MELK	9606.ENSP00000328236	9606.ENSP00000298048	0	0	0	0	0.719	0	0	0.165	0.755
KNTC1	SKA3	9606.ENSP00000328236	9606.ENSP00000319417	0	0	0	0	0.371	0	0	0.654	0.773
KNTC1	SPAG5	9606.ENSP00000328236	9606.ENSP00000323300	0	0	0	0	0.623	0	0	0.577	0.834
KNTC1	WDHD1	9606.ENSP00000328236	9606.ENSP00000353793	0	0	0	0	0.700	0	0	0	0.700
KNTC1	MKI67	9606.ENSP00000328236	9606.ENSP00000357643	0	0	0	0	0.655	0	0	0.211	0.716
KNTC1	PRC1	9606.ENSP00000328236	9606.ENSP00000377793	0	0	0	0	0.696	0	0	0.143	0.729
KNTC1	NUSAP1	9606.ENSP00000328236	9606.ENSP00000453403	0	0	0	0	0.714	0	0	0.283	0.786
KNTC1	PBK	9606.ENSP00000328236	9606.ENSP00000428489	0	0	0	0	0.729	0	0	0.242	0.786
KNTC1	RFC4	9606.ENSP00000328236	9606.ENSP00000376272	0	0	0	0	0.781	0	0	0.095	0.794
KNTC1	RACGAP1	9606.ENSP00000328236	9606.ENSP00000404190	0	0	0	0	0.647	0	0	0.456	0.800
KNTC1	ZWINT	9606.ENSP00000328236	9606.ENSP00000363055	0	0	0	0	0.314	0	0	0.722	0.801
KNTC1	TOP2A	9606.ENSP00000328236	9606.ENSP00000411532	0	0	0	0	0.779	0	0	0.300	0.839
KNTC1	TTK	9606.ENSP00000328236	9606.ENSP00000358813	0	0	0	0	0.766	0	0	0.346	0.840
KPNA2	NCAPG	9606.ENSP00000438483	9606.ENSP00000251496	0	0	0	0	0.830	0	0	0.241	0.865
KPNA2	NDC80	9606.ENSP00000438483	9606.ENSP00000261597	0	0	0	0	0.837	0	0	0	0.837
KPNA2	MAD2L1	9606.ENSP00000438483	9606.ENSP00000296509	0	0	0	0	0.838	0	0	0.374	0.894
KPNA2	MELK	9606.ENSP00000438483	9606.ENSP00000298048	0	0	0	0	0.809	0	0	0.264	0.853
KPNA2	PLK1	9606.ENSP00000438483	9606.ENSP00000300093	0	0	0	0	0.859	0.120	0	0.249	0.899
KPNA2	TPX2	9606.ENSP00000438483	9606.ENSP00000300403	0	0	0	0	0.825	0.122	0.900	0.688	0.994
KPNA2	UBE2C	9606.ENSP00000438483	9606.ENSP00000348838	0	0	0	0	0.725	0	0	0.335	0.809
KPNA2	RRM2	9606.ENSP00000438483	9606.ENSP00000353770	0	0	0	0	0.636	0.078	0	0.372	0.770
KPNA2	TTK	9606.ENSP00000438483	9606.ENSP00000358813	0	0	0	0	0.810	0	0	0.099	0.821
KPNA2	RCC1	9606.ENSP00000438483	9606.ENSP00000362937	0	0	0	0	0.233	0.594	0.900	0.740	0.990
KPNA2	ZWINT	9606.ENSP00000438483	9606.ENSP00000363055	0	0	0	0	0.659	0	0	0.158	0.700
KPNA2	PSAT1	9606.ENSP00000438483	9606.ENSP00000365773	0	0	0	0	0.148	0	0	0.781	0.805
KPNA2	RFC4	9606.ENSP00000438483	9606.ENSP00000376272	0	0	0	0	0.669	0	0	0.274	0.750
KPNA2	PTTG1	9606.ENSP00000438483	9606.ENSP00000377536	0	0	0	0	0.802	0	0	0.254	0.846
KPNA2	PRC1	9606.ENSP00000438483	9606.ENSP00000377793	0	0	0	0	0.773	0.270	0	0.095	0.837
KPNA2	RACGAP1	9606.ENSP00000438483	9606.ENSP00000404190	0	0	0	0	0.601	0	0	0.334	0.723
KPNA2	TOP2A	9606.ENSP00000438483	9606.ENSP00000411532	0	0	0	0	0.794	0	0	0.277	0.845
KPNA2	PBK	9606.ENSP00000438483	9606.ENSP00000428489	0	0	0	0	0.911	0.068	0	0.101	0.919
KPNA2	NUSAP1	9606.ENSP00000438483	9606.ENSP00000453403	0	0	0	0	0.839	0	0	0.226	0.870
KPNA7	PLK1	9606.ENSP00000330878	9606.ENSP00000300093	0	0	0	0	0.816	0.120	0	0.048	0.832
KPNA7	PBK	9606.ENSP00000330878	9606.ENSP00000428489	0	0	0	0	0.755	0.068	0	0	0.761
KPNA7	RCC1	9606.ENSP00000330878	9606.ENSP00000362937	0	0	0	0	0.146	0.594	0	0.650	0.868
KRT14	KRT17	9606.ENSP00000167586	9606.ENSP00000308452	0	0	0	0.977	0.644	0.094	0.300	0.848	0.759
KRT14	KRT16	9606.ENSP00000167586	9606.ENSP00000301653	0	0	0	0.982	0.682	0	0.300	0.811	0.771
KRT14	PKP1	9606.ENSP00000167586	9606.ENSP00000263946	0	0	0	0	0.321	0.510	0	0.421	0.790
KRT16	KRT6B	9606.ENSP00000301653	9606.ENSP00000252252	0	0	0	0.753	0.685	0.058	0	0.752	0.747
KRT16	SPRR1B	9606.ENSP00000301653	9606.ENSP00000306461	0	0	0	0	0.534	0	0	0.421	0.719
KRT16	KRT17	9606.ENSP00000301653	9606.ENSP00000308452	0	0	0	0.972	0.683	0.094	0.300	0.903	0.786
KRT17	KRT6A	9606.ENSP00000308452	9606.ENSP00000369317	0	0	0	0.716	0.545	0.323	0	0.771	0.748
KRT6A	KRT6B	9606.ENSP00000369317	9606.ENSP00000252252	0	0	0	0.987	0.805	0	0.300	0.903	0.859
KRT6A	SPRR1B	9606.ENSP00000369317	9606.ENSP00000306461	0	0	0	0	0.562	0	0	0.457	0.752
KRT6B	SPRR1B	9606.ENSP00000252252	9606.ENSP00000306461	0	0	0	0	0.560	0	0	0.415	0.731
LAMA1	MET	9606.ENSP00000374309	9606.ENSP00000317272	0	0	0	0	0	0.078	0.900	0.043	0.904
LAMA1	PAK3	9606.ENSP00000374309	9606.ENSP00000353864	0	0	0	0	0	0	0.900	0	0.900
LBP	MMP1	9606.ENSP00000217407	9606.ENSP00000322788	0	0	0	0	0	0	0.900	0.073	0.903
LBP	MMP9	9606.ENSP00000217407	9606.ENSP00000361405	0	0	0	0	0	0	0.900	0.181	0.914
LBP	LCN2	9606.ENSP00000217407	9606.ENSP00000362108	0	0	0	0	0.065	0	0.900	0.252	0.923
LBP	SAA1	9606.ENSP00000217407	9606.ENSP00000384906	0	0	0	0	0.123	0	0.900	0.414	0.944
LCN2	MMP1	9606.ENSP00000362108	9606.ENSP00000322788	0	0	0	0	0.052	0	0.900	0.508	0.949
LCN2	MMP9	9606.ENSP00000362108	9606.ENSP00000361405	0	0	0	0	0.096	0.670	0.900	0.989	0.999
LCN2	SAA1	9606.ENSP00000362108	9606.ENSP00000384906	0	0	0	0	0.162	0	0.900	0.526	0.956
LGALS4	PAICS	9606.ENSP00000302100	9606.ENSP00000382595	0	0	0	0	0	0	0	0.801	0.801
LGI2	SLC4A3	9606.ENSP00000371548	9606.ENSP00000273063	0	0	0	0	0.086	0	0	0.702	0.716
LGR4	NDP	9606.ENSP00000368516	9606.ENSP00000367301	0	0	0	0	0	0.139	0	0.966	0.970
LINGO1	NGFR	9606.ENSP00000347451	9606.ENSP00000172229	0	0	0	0	0.098	0.680	0.900	0.988	0.999
LMNB1	NEK2	9606.ENSP00000261366	9606.ENSP00000355966	0	0	0	0	0.696	0	0	0.061	0.703
LMNB1	NUSAP1	9606.ENSP00000261366	9606.ENSP00000453403	0	0	0	0	0.722	0	0	0.154	0.755
LMNB1	MKI67	9606.ENSP00000261366	9606.ENSP00000357643	0	0	0	0	0.730	0	0	0.213	0.778
LMNB1	RRM2	9606.ENSP00000261366	9606.ENSP00000353770	0	0	0	0	0.825	0	0	0.120	0.840
LMNB1	ZWINT	9606.ENSP00000261366	9606.ENSP00000363055	0	0	0	0	0.349	0.766	0	0.099	0.850
LMNB1	TOP2A	9606.ENSP00000261366	9606.ENSP00000411532	0	0	0	0	0.906	0.128	0	0.267	0.934
LOXL2	MFAP2	9606.ENSP00000373783	9606.ENSP00000364685	0	0	0	0	0.152	0	0.900	0.202	0.926
LRAT	RDH10	9606.ENSP00000337224	9606.ENSP00000240285	0	0	0	0	0	0	0.900	0.595	0.957
LRAT	STRA6	9606.ENSP00000337224	9606.ENSP00000456609	0	0	0	0	0.066	0	0	0.780	0.786
LRP8	MAPK8IP2	9606.ENSP00000303634	9606.ENSP00000330572	0	0	0	0	0.062	0.607	0	0.756	0.902
LYPD1	LYPD6B	9606.ENSP00000380605	9606.ENSP00000387077	0	0	0	0	0	0	0	0.756	0.756
MAD2L1	TRIP13	9606.ENSP00000296509	9606.ENSP00000166345	0	0	0	0	0.890	0.965	0	0.511	0.998
MAD2L1	POLE2	9606.ENSP00000296509	9606.ENSP00000216367	0	0	0	0	0.607	0	0	0.321	0.721
MAD2L1	ORC6	9606.ENSP00000296509	9606.ENSP00000219097	0	0	0	0	0.649	0	0	0.202	0.708
MAD2L1	OIP5	9606.ENSP00000296509	9606.ENSP00000220514	0	0	0	0	0.838	0	0	0.373	0.894
MAD2L1	RAD51AP1	9606.ENSP00000296509	9606.ENSP00000228843	0	0	0	0	0.832	0	0	0.123	0.847
MAD2L1	NCAPH	9606.ENSP00000296509	9606.ENSP00000240423	0	0	0	0	0.714	0	0	0.389	0.818
MAD2L1	MND1	9606.ENSP00000296509	9606.ENSP00000240488	0	0	0	0	0.829	0	0	0.215	0.860
MAD2L1	NCAPG	9606.ENSP00000296509	9606.ENSP00000251496	0	0	0	0	0.981	0.144	0	0.628	0.993
MAD2L1	NDC80	9606.ENSP00000296509	9606.ENSP00000261597	0	0	0	0	0.965	0.389	0	0.719	0.993
MAD2L1	MCM4	9606.ENSP00000296509	9606.ENSP00000262105	0	0	0	0	0.866	0.065	0	0.527	0.936
MAD2L1	MCM6	9606.ENSP00000296509	9606.ENSP00000264156	0	0	0	0	0.864	0.065	0	0.532	0.935
MAD2L1	UBE2S	9606.ENSP00000296509	9606.ENSP00000264552	0	0	0	0	0.305	0.066	0.600	0.201	0.765
MAD2L1	MCM2	9606.ENSP00000296509	9606.ENSP00000265056	0	0	0	0	0.816	0.065	0	0.484	0.903
MAD2L1	PLK4	9606.ENSP00000296509	9606.ENSP00000270861	0	0	0	0	0.825	0.322	0	0.510	0.936
MAD2L1	NUF2	9606.ENSP00000296509	9606.ENSP00000271452	0	0	0	0	0.929	0.251	0	0.628	0.978
MAD2L1	SPC25	9606.ENSP00000296509	9606.ENSP00000282074	0	0	0	0	0.796	0	0	0.520	0.898
MAD2L1	SHCBP1	9606.ENSP00000296509	9606.ENSP00000306473	0	0	0	0	0.699	0	0	0.053	0.703
MAD2L1	UBD	9606.ENSP00000296509	9606.ENSP00000366249	0	0	0	0	0.062	0.684	0	0.108	0.713
MAD2L1	NCAPG2	9606.ENSP00000296509	9606.ENSP00000387007	0	0	0	0	0.677	0	0	0.188	0.727
MAD2L1	MKI67	9606.ENSP00000296509	9606.ENSP00000357643	0	0	0	0	0.622	0	0	0.339	0.740
MAD2L1	SGOL2	9606.ENSP00000296509	9606.ENSP00000350447	0	0	0	0	0.458	0.478	0	0.181	0.748
MAD2L1	UHRF1	9606.ENSP00000296509	9606.ENSP00000479617	0	0	0	0	0.707	0	0	0.212	0.759
MAD2L1	WDHD1	9606.ENSP00000296509	9606.ENSP00000353793	0	0	0	0	0.680	0.237	0	0.130	0.769
MAD2L1	RAD51	9606.ENSP00000296509	9606.ENSP00000372088	0	0	0	0	0.694	0.144	0	0.246	0.786
MAD2L1	SPAG5	9606.ENSP00000296509	9606.ENSP00000323300	0	0	0	0	0.784	0	0	0.329	0.849
MAD2L1	UBE2T	9606.ENSP00000296509	9606.ENSP00000356243	0	0	0	0	0.845	0.066	0	0.134	0.864
MAD2L1	MCM10	9606.ENSP00000296509	9606.ENSP00000418268	0	0	0	0	0.819	0.115	0	0.233	0.866
MAD2L1	ZWINT	9606.ENSP00000296509	9606.ENSP00000363055	0	0	0	0	0.813	0.161	0	0.476	0.910
MAD2L1	TPX2	9606.ENSP00000296509	9606.ENSP00000300403	0	0	0	0	0.837	0	0	0.518	0.918
MAD2L1	PTTG1	9606.ENSP00000296509	9606.ENSP00000377536	0	0	0	0	0.832	0	0	0.640	0.937
MAD2L1	RACGAP1	9606.ENSP00000296509	9606.ENSP00000404190	0	0	0	0	0.905	0	0	0.369	0.937
MAD2L1	TYMS	9606.ENSP00000296509	9606.ENSP00000315644	0	0	0	0	0.917	0	0	0.294	0.939
MAD2L1	MCM7	9606.ENSP00000296509	9606.ENSP00000307288	0	0	0	0	0.876	0.065	0	0.520	0.939
MAD2L1	RRM2	9606.ENSP00000296509	9606.ENSP00000353770	0	0	0	0	0.893	0	0	0.488	0.943
MAD2L1	TACC3	9606.ENSP00000296509	9606.ENSP00000326550	0	0	0	0	0.932	0	0	0.207	0.944
MAD2L1	MELK	9606.ENSP00000296509	9606.ENSP00000298048	0	0	0	0	0.900	0	0	0.520	0.950
MAD2L1	PRC1	9606.ENSP00000296509	9606.ENSP00000377793	0	0	0	0	0.893	0.058	0	0.595	0.955
MAD2L1	TOP2A	9606.ENSP00000296509	9606.ENSP00000411532	0	0	0	0	0.891	0	0	0.624	0.957
MAD2L1	RFC4	9606.ENSP00000296509	9606.ENSP00000376272	0	0	0	0	0.922	0.070	0	0.471	0.958
MAD2L1	NEK2	9606.ENSP00000296509	9606.ENSP00000355966	0	0	0	0	0.799	0.270	0.600	0.506	0.967
MAD2L1	NUSAP1	9606.ENSP00000296509	9606.ENSP00000453403	0	0	0	0	0.962	0	0	0.452	0.978
MAD2L1	PBK	9606.ENSP00000296509	9606.ENSP00000428489	0	0	0	0	0.979	0.073	0	0.335	0.986
MAD2L1	UBE2C	9606.ENSP00000296509	9606.ENSP00000348838	0	0	0	0	0.919	0.347	0.600	0.472	0.987
MAD2L1	PLK1	9606.ENSP00000296509	9606.ENSP00000300093	0	0	0	0	0.943	0.350	0	0.678	0.987
MAD2L1	TTK	9606.ENSP00000296509	9606.ENSP00000358813	0	0	0	0	0.960	0.929	0	0.887	0.999
MAEL	TDRD5	9606.ENSP00000356846	9606.ENSP00000406052	0	0	0	0	0.065	0.129	0	0.740	0.769
MAGEA12	MAGEA6	9606.ENSP00000377478	9606.ENSP00000480637	0	0	0	0.981	0.771	0	0	0.651	0.773
MAGEA12	MAGEA3	9606.ENSP00000377478	9606.ENSP00000473093	0	0	0	0.982	0.771	0	0	0.828	0.774
MAGEA2	MAGEA2B	9606.ENSP00000485541	9606.ENSP00000333487	0	0	0	0.987	0.731	0	0	0	0.731
MAGEA2	MAGEA3	9606.ENSP00000485541	9606.ENSP00000473093	0	0	0	0.981	0.771	0	0	0.908	0.774
MAGEA3	PRAME	9606.ENSP00000473093	9606.ENSP00000445675	0	0	0	0	0.419	0	0	0.681	0.806
MAGEA3	MAGEA6	9606.ENSP00000473093	9606.ENSP00000480637	0	0	0	0.986	0.771	0.270	0	0.730	0.827
MAP2K6	RAC3	9606.ENSP00000468348	9606.ENSP00000304283	0	0	0	0	0	0	0.800	0.113	0.815
MCM10	TRIP13	9606.ENSP00000418268	9606.ENSP00000166345	0	0	0	0	0.800	0	0	0.074	0.807
MCM10	POLE2	9606.ENSP00000418268	9606.ENSP00000216367	0	0	0	0	0.791	0.366	0.900	0.714	0.995
MCM10	ORC6	9606.ENSP00000418268	9606.ENSP00000219097	0	0	0	0	0.366	0	0.600	0.753	0.932
MCM10	OIP5	9606.ENSP00000418268	9606.ENSP00000220514	0	0	0	0	0.787	0	0	0.126	0.806
MCM10	RAD51AP1	9606.ENSP00000418268	9606.ENSP00000228843	0	0	0	0	0.783	0	0	0.262	0.833
MCM10	NCAPG	9606.ENSP00000418268	9606.ENSP00000251496	0	0	0	0	0.815	0	0	0.195	0.845
MCM10	NDC80	9606.ENSP00000418268	9606.ENSP00000261597	0	0	0	0	0.735	0	0	0.095	0.750
MCM10	MCM4	9606.ENSP00000418268	9606.ENSP00000262105	0	0	0	0	0.731	0.917	0.600	0.947	0.999
MCM10	MCM6	9606.ENSP00000418268	9606.ENSP00000264156	0	0	0	0	0.641	0.990	0.600	0.960	0.999
MCM10	POLQ	9606.ENSP00000418268	9606.ENSP00000264233	0	0	0	0	0.775	0	0	0.092	0.787
