#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
KIF11	PRC1	9606.ENSP00000260731	9606.ENSP00000377793	0	0	0	0	0.963	0.369	0	0.767	0.994
KIF11	MAD2L1	9606.ENSP00000260731	9606.ENSP00000296509	0	0	0	0	0.971	0.393	0	0.790	0.995
KIF11	NDC80	9606.ENSP00000260731	9606.ENSP00000261597	0	0	0	0	0.975	0.181	0	0.795	0.995
KIF11	TTK	9606.ENSP00000260731	9606.ENSP00000358813	0	0	0	0	0.980	0.348	0	0.666	0.995
KIF11	TPX2	9606.ENSP00000260731	9606.ENSP00000300403	0	0	0	0	0.958	0	0	0.934	0.997
KIF12	KIF23	9606.ENSP00000363232	9606.ENSP00000260363	0	0	0	0.625	0	0	0.500	0.364	0.563
KIF12	KIF18A	9606.ENSP00000363232	9606.ENSP00000263181	0	0	0	0.697	0	0	0.500	0.364	0.551
KIF12	KIFC2	9606.ENSP00000363232	9606.ENSP00000301332	0	0	0	0.622	0.071	0	0.300	0.439	0.428
KIF12	KIF15	9606.ENSP00000363232	9606.ENSP00000324020	0	0	0	0.654	0	0	0.500	0.423	0.568
KIF12	KIF2C	9606.ENSP00000363232	9606.ENSP00000361298	0	0	0	0.595	0	0	0.500	0.253	0.544
KIF12	KIF20A	9606.ENSP00000363232	9606.ENSP00000378356	0	0	0	0.599	0	0	0.500	0.305	0.555
KIF12	KIF4A	9606.ENSP00000363232	9606.ENSP00000363524	0	0	0	0.673	0	0	0.500	0.496	0.577
KIF12	KLC3	9606.ENSP00000363232	9606.ENSP00000375810	0	0	0	0	0	0.138	0.500	0.137	0.595
KIF12	KIFC1	9606.ENSP00000363232	9606.ENSP00000393963	0	0	0	0.602	0	0	0.500	0.622	0.620
KIF12	RACGAP1	9606.ENSP00000363232	9606.ENSP00000404190	0	0	0	0	0.067	0.212	0.500	0.256	0.690
KIF14	TRIP13	9606.ENSP00000356319	9606.ENSP00000166345	0	0	0	0	0.786	0.270	0	0.223	0.868
KIF14	POLE2	9606.ENSP00000356319	9606.ENSP00000216367	0	0	0	0	0.555	0	0	0.123	0.593
KIF14	MYBL2	9606.ENSP00000356319	9606.ENSP00000217026	0	0	0	0	0.349	0	0	0.249	0.490
KIF14	OIP5	9606.ENSP00000356319	9606.ENSP00000220514	0	0	0	0	0.746	0	0	0.107	0.763
KIF14	RAD51AP1	9606.ENSP00000356319	9606.ENSP00000228843	0	0	0	0	0.760	0	0	0.096	0.773
KIF14	NUP155	9606.ENSP00000356319	9606.ENSP00000231498	0	0	0	0	0.257	0.270	0	0.043	0.436
KIF14	NCAPH	9606.ENSP00000356319	9606.ENSP00000240423	0	0	0	0	0.593	0.150	0	0.167	0.687
KIF14	NCAPG	9606.ENSP00000356319	9606.ENSP00000251496	0	0	0	0	0.827	0.077	0	0.401	0.896
KIF14	TROAP	9606.ENSP00000356319	9606.ENSP00000257909	0	0	0	0	0.567	0.270	0	0.331	0.770
KIF14	KIF23	9606.ENSP00000356319	9606.ENSP00000260363	0	0	0	0.571	0.730	0.378	0	0.815	0.885
KIF14	LMNB1	9606.ENSP00000356319	9606.ENSP00000261366	0	0	0	0	0.292	0.282	0	0.117	0.512
KIF14	NDC80	9606.ENSP00000356319	9606.ENSP00000261597	0	0	0	0	0.800	0.181	0	0.266	0.869
KIF14	MCM4	9606.ENSP00000356319	9606.ENSP00000262105	0	0	0	0	0.350	0.282	0	0.163	0.575
KIF14	PRR11	9606.ENSP00000356319	9606.ENSP00000262293	0	0	0	0	0.338	0.062	0	0.289	0.520
KIF14	KIF18A	9606.ENSP00000356319	9606.ENSP00000263181	0	0	0	0.636	0.678	0	0	0.673	0.756
KIF14	POLQ	9606.ENSP00000356319	9606.ENSP00000264233	0	0	0	0	0.666	0	0	0.078	0.679
KIF14	NEIL3	9606.ENSP00000356319	9606.ENSP00000264596	0	0	0	0	0.564	0	0	0.089	0.586
KIF14	MCM2	9606.ENSP00000356319	9606.ENSP00000265056	0	0	0	0	0.310	0.282	0	0.224	0.582
KIF14	PLK4	9606.ENSP00000356319	9606.ENSP00000270861	0	0	0	0	0.700	0.143	0	0.173	0.768
KIF14	NUF2	9606.ENSP00000356319	9606.ENSP00000271452	0	0	0	0	0.696	0.138	0	0.399	0.829
KIF14	SPC25	9606.ENSP00000356319	9606.ENSP00000282074	0	0	0	0	0.346	0	0	0.166	0.432
KIF14	SKA1	9606.ENSP00000356319	9606.ENSP00000285116	0	0	0	0	0.349	0	0	0.267	0.503
KIF14	MAD2L1	9606.ENSP00000356319	9606.ENSP00000296509	0	0	0	0	0.699	0.240	0	0.305	0.827
KIF14	MELK	9606.ENSP00000356319	9606.ENSP00000298048	0	0	0	0	0.796	0	0	0.306	0.852
KIF14	PLK1	9606.ENSP00000356319	9606.ENSP00000300093	0	0	0	0	0.607	0.143	0	0.503	0.818
KIF14	TPX2	9606.ENSP00000356319	9606.ENSP00000300403	0	0	0	0	0.793	0.270	0	0.340	0.892
KIF14	SHCBP1	9606.ENSP00000356319	9606.ENSP00000306473	0	0	0	0	0.621	0.295	0	0.111	0.742
KIF14	MCM7	9606.ENSP00000356319	9606.ENSP00000307288	0	0	0	0	0.197	0.282	0	0.254	0.533
KIF14	TYMS	9606.ENSP00000356319	9606.ENSP00000315644	0	0	0	0	0.498	0	0	0.122	0.540
KIF14	SKA3	9606.ENSP00000356319	9606.ENSP00000319417	0	0	0	0	0.410	0	0	0	0.410
KIF14	SPAG5	9606.ENSP00000356319	9606.ENSP00000323300	0	0	0	0	0.681	0.298	0	0.287	0.826
KIF14	KIF15	9606.ENSP00000356319	9606.ENSP00000324020	0	0	0	0.586	0.793	0	0	0.696	0.852
KIF14	TACC3	9606.ENSP00000356319	9606.ENSP00000326550	0	0	0	0	0.329	0.060	0	0.307	0.525
KIF14	KNTC1	9606.ENSP00000356319	9606.ENSP00000328236	0	0	0	0	0.561	0	0	0.107	0.592
KIF14	UBE2C	9606.ENSP00000356319	9606.ENSP00000348838	0	0	0	0	0.761	0.077	0	0.252	0.820
KIF14	RRM2	9606.ENSP00000356319	9606.ENSP00000353770	0	0	0	0	0.705	0	0	0.181	0.748
KIF14	WDHD1	9606.ENSP00000356319	9606.ENSP00000353793	0	0	0	0	0.556	0.076	0	0.099	0.598
KIF14	NEK2	9606.ENSP00000356319	9606.ENSP00000355966	0	0	0	0	0.804	0.058	0	0.335	0.866
KIF14	RFC4	9606.ENSP00000356319	9606.ENSP00000376272	0	0	0	0	0.348	0.067	0	0.103	0.407
KIF14	SPTBN2	9606.ENSP00000356319	9606.ENSP00000432568	0	0	0	0	0	0.316	0	0.216	0.441
KIF14	KIF18B	9606.ENSP00000356319	9606.ENSP00000465992	0	0	0	0.653	0.337	0	0	0.640	0.481
KIF14	RCC1	9606.ENSP00000356319	9606.ENSP00000362937	0	0	0	0	0.144	0.365	0	0.136	0.490
KIF14	RAD54L	9606.ENSP00000356319	9606.ENSP00000361043	0	0	0	0	0.433	0.081	0	0.103	0.492
KIF14	KIFC1	9606.ENSP00000356319	9606.ENSP00000393963	0	0	0	0.665	0.370	0	0	0.675	0.510
KIF14	KPNA2	9606.ENSP00000356319	9606.ENSP00000438483	0	0	0	0	0.269	0.282	0	0.174	0.529
KIF14	NCAPG2	9606.ENSP00000356319	9606.ENSP00000387007	0	0	0	0	0.551	0	0	0	0.551
KIF14	STIL	9606.ENSP00000356319	9606.ENSP00000360944	0	0	0	0	0.664	0	0	0.107	0.687
KIF14	KIF20B	9606.ENSP00000356319	9606.ENSP00000360793	0	0	0	0.548	0.557	0.154	0	0.601	0.712
KIF14	PTTG1	9606.ENSP00000356319	9606.ENSP00000377536	0	0	0	0	0.665	0	0	0.213	0.725
KIF14	ZWINT	9606.ENSP00000356319	9606.ENSP00000363055	0	0	0	0	0.675	0.105	0	0.269	0.768
KIF14	PBK	9606.ENSP00000356319	9606.ENSP00000428489	0	0	0	0	0.784	0.104	0	0.243	0.840
KIF14	MCM10	9606.ENSP00000356319	9606.ENSP00000418268	0	0	0	0	0.787	0	0	0.287	0.841
KIF14	RACGAP1	9606.ENSP00000356319	9606.ENSP00000404190	0	0	0	0	0.585	0.400	0	0.480	0.859
KIF14	KIF2C	9606.ENSP00000356319	9606.ENSP00000361298	0	0	0	0.634	0.784	0.270	0	0.688	0.876
KIF14	TOP2A	9606.ENSP00000356319	9606.ENSP00000411532	0	0	0	0	0.792	0.270	0	0.332	0.890
KIF14	KIF4A	9606.ENSP00000356319	9606.ENSP00000363524	0	0	0	0.616	0.785	0.284	0	0.851	0.891
KIF14	NUSAP1	9606.ENSP00000356319	9606.ENSP00000453403	0	0	0	0	0.823	0.270	0	0.293	0.901
KIF14	MKI67	9606.ENSP00000356319	9606.ENSP00000357643	0	0	0	0	0.802	0.316	0	0.367	0.907
KIF14	KIF20A	9606.ENSP00000356319	9606.ENSP00000378356	0	0	0	0.571	0.810	0.356	0	0.915	0.922
KIF14	TTK	9606.ENSP00000356319	9606.ENSP00000358813	0	0	0	0	0.849	0.352	0	0.375	0.933
KIF14	PRC1	9606.ENSP00000356319	9606.ENSP00000377793	0	0	0	0	0.796	0.400	0.800	0.628	0.989
KIF15	TRIP13	9606.ENSP00000324020	9606.ENSP00000166345	0	0	0	0	0.697	0	0	0.119	0.722
KIF15	POLE2	9606.ENSP00000324020	9606.ENSP00000216367	0	0	0	0	0.685	0	0	0.174	0.728
KIF15	MYBL2	9606.ENSP00000324020	9606.ENSP00000217026	0	0	0	0	0.384	0	0	0.235	0.509
KIF15	OIP5	9606.ENSP00000324020	9606.ENSP00000220514	0	0	0	0	0.835	0	0	0	0.835
KIF15	RAD51AP1	9606.ENSP00000324020	9606.ENSP00000228843	0	0	0	0	0.786	0	0	0.262	0.835
KIF15	NCAPH	9606.ENSP00000324020	9606.ENSP00000240423	0	0	0	0	0.918	0.150	0	0.464	0.959
KIF15	MND1	9606.ENSP00000324020	9606.ENSP00000240488	0	0	0	0	0.783	0	0	0	0.783
KIF15	NCAPG	9606.ENSP00000324020	9606.ENSP00000251496	0	0	0	0	0.977	0.077	0	0.490	0.988
KIF15	TROAP	9606.ENSP00000324020	9606.ENSP00000257909	0	0	0	0	0.753	0	0	0.113	0.772
KIF15	KIF23	9606.ENSP00000324020	9606.ENSP00000260363	0	0	0	0.599	0.813	0	0.500	0.795	0.933
KIF15	LMNB1	9606.ENSP00000324020	9606.ENSP00000261366	0	0	0	0	0.436	0.058	0	0.180	0.527
KIF15	NDC80	9606.ENSP00000324020	9606.ENSP00000261597	0	0	0	0	0.924	0.181	0	0.453	0.963
KIF15	MCM4	9606.ENSP00000324020	9606.ENSP00000262105	0	0	0	0	0.592	0.057	0	0.066	0.609
KIF15	KIF18A	9606.ENSP00000324020	9606.ENSP00000263181	0	0	0	0.640	0.798	0	0.500	0.736	0.922
KIF15	SGOL1	9606.ENSP00000324020	9606.ENSP00000263753	0	0	0	0	0.682	0.061	0	0.362	0.793
KIF15	MCM6	9606.ENSP00000324020	9606.ENSP00000264156	0	0	0	0	0.566	0.057	0	0.152	0.623
KIF15	POLQ	9606.ENSP00000324020	9606.ENSP00000264233	0	0	0	0	0.778	0	0	0.058	0.782
KIF15	NEIL3	9606.ENSP00000324020	9606.ENSP00000264596	0	0	0	0	0.697	0	0	0.174	0.739
KIF15	MCM2	9606.ENSP00000324020	9606.ENSP00000265056	0	0	0	0	0.701	0.057	0	0.200	0.755
KIF15	TICRR	9606.ENSP00000324020	9606.ENSP00000268138	0	0	0	0	0.600	0	0	0	0.600
KIF15	PLK4	9606.ENSP00000324020	9606.ENSP00000270861	0	0	0	0	0.788	0.143	0	0.269	0.855
KIF15	NUF2	9606.ENSP00000324020	9606.ENSP00000271452	0	0	0	0	0.756	0.138	0	0.497	0.885
KIF15	SPC25	9606.ENSP00000324020	9606.ENSP00000282074	0	0	0	0	0.726	0	0	0.167	0.762
KIF15	SKA1	9606.ENSP00000324020	9606.ENSP00000285116	0	0	0	0	0.284	0	0	0.253	0.442
KIF15	MAD2L1	9606.ENSP00000324020	9606.ENSP00000296509	0	0	0	0	0.794	0.240	0	0.243	0.871
KIF15	MELK	9606.ENSP00000324020	9606.ENSP00000298048	0	0	0	0	0.824	0	0	0.344	0.879
KIF15	PLK1	9606.ENSP00000324020	9606.ENSP00000300093	0	0	0	0	0.602	0.143	0	0.772	0.915
KIF15	TPX2	9606.ENSP00000324020	9606.ENSP00000300403	0	0	0	0	0.820	0	0.900	0.948	0.999
KIF15	KIFC2	9606.ENSP00000324020	9606.ENSP00000301332	0	0	0	0.609	0	0	0.500	0.390	0.571
KIF15	SHCBP1	9606.ENSP00000324020	9606.ENSP00000306473	0	0	0	0	0.649	0.075	0	0.278	0.745
KIF15	MCM7	9606.ENSP00000324020	9606.ENSP00000307288	0	0	0	0	0.352	0.057	0	0.257	0.507
KIF15	RMI2	9606.ENSP00000324020	9606.ENSP00000310356	0	0	0	0	0.548	0	0	0	0.548
KIF15	TYMS	9606.ENSP00000324020	9606.ENSP00000315644	0	0	0	0	0.692	0	0	0.091	0.708
KIF15	SKA3	9606.ENSP00000324020	9606.ENSP00000319417	0	0	0	0	0.564	0	0	0.134	0.606
KIF15	SPAG5	9606.ENSP00000324020	9606.ENSP00000323300	0	0	0	0	0.891	0.078	0	0.540	0.950
KIF15	TIMELESS	9606.ENSP00000324020	9606.ENSP00000450607	0	0	0	0	0.375	0.076	0	0.071	0.417
KIF15	RCC1	9606.ENSP00000324020	9606.ENSP00000362937	0	0	0	0	0.170	0.245	0	0.194	0.451
KIF15	RAD54B	9606.ENSP00000324020	9606.ENSP00000336606	0	0	0	0	0.294	0.081	0	0.221	0.451
KIF15	SGOL2	9606.ENSP00000324020	9606.ENSP00000350447	0	0	0	0	0.331	0	0	0.214	0.452
KIF15	UHRF1	9606.ENSP00000324020	9606.ENSP00000479617	0	0	0	0	0.492	0	0	0.095	0.521
KIF15	TACC3	9606.ENSP00000324020	9606.ENSP00000326550	0	0	0	0	0.353	0.060	0	0.289	0.530
KIF15	KIF26B	9606.ENSP00000324020	9606.ENSP00000385545	0	0	0	0.552	0	0	0.500	0.295	0.559
KIF15	KPNA2	9606.ENSP00000324020	9606.ENSP00000438483	0	0	0	0	0.363	0.057	0	0.349	0.575
KIF15	KLC3	9606.ENSP00000324020	9606.ENSP00000375810	0	0	0	0	0	0.138	0.500	0.103	0.579
KIF15	MTFR2	9606.ENSP00000324020	9606.ENSP00000395232	0	0	0	0	0.524	0	0	0.177	0.591
KIF15	KIF1A	9606.ENSP00000324020	9606.ENSP00000438388	0	0	0	0.592	0	0	0.500	0.499	0.597
KIF15	RAD51	9606.ENSP00000324020	9606.ENSP00000372088	0	0	0	0	0.609	0	0	0.081	0.625
KIF15	UBE2T	9606.ENSP00000324020	9606.ENSP00000356243	0	0	0	0	0.598	0.077	0	0.071	0.626
KIF15	ORC1	9606.ENSP00000324020	9606.ENSP00000360623	0	0	0	0	0.613	0.057	0	0.095	0.641
KIF15	PARPBP	9606.ENSP00000324020	9606.ENSP00000332915	0	0	0	0	0.565	0	0	0.284	0.675
KIF15	NCAPG2	9606.ENSP00000324020	9606.ENSP00000387007	0	0	0	0	0.682	0	0	0.097	0.700
KIF15	STIL	9606.ENSP00000324020	9606.ENSP00000360944	0	0	0	0	0.670	0	0	0.170	0.714
KIF15	RFC4	9606.ENSP00000324020	9606.ENSP00000376272	0	0	0	0	0.657	0.067	0	0.302	0.757
KIF15	WDHD1	9606.ENSP00000324020	9606.ENSP00000353793	0	0	0	0	0.734	0.076	0	0.099	0.759
KIF15	RAD54L	9606.ENSP00000324020	9606.ENSP00000361043	0	0	0	0	0.698	0.081	0	0.234	0.769
KIF15	PTTG1	9606.ENSP00000324020	9606.ENSP00000377536	0	0	0	0	0.698	0	0	0.271	0.771
KIF15	MCM10	9606.ENSP00000324020	9606.ENSP00000418268	0	0	0	0	0.792	0	0	0.219	0.831
KIF15	ZWINT	9606.ENSP00000324020	9606.ENSP00000363055	0	0	0	0	0.776	0.105	0	0.325	0.852
KIF15	KIF18B	9606.ENSP00000324020	9606.ENSP00000465992	0	0	0	0.652	0.704	0	0.500	0.493	0.871
KIF15	UBE2C	9606.ENSP00000324020	9606.ENSP00000348838	0	0	0	0	0.817	0.077	0	0.299	0.871
KIF15	KNTC1	9606.ENSP00000324020	9606.ENSP00000328236	0	0	0	0	0.764	0	0	0.477	0.871
KIF15	KIF20B	9606.ENSP00000324020	9606.ENSP00000360793	0	0	0	0.561	0.683	0	0.500	0.551	0.873
KIF15	KIFC1	9606.ENSP00000324020	9606.ENSP00000393963	0	0	0	0.673	0.687	0	0.500	0.742	0.875
KIF15	PRC1	9606.ENSP00000324020	9606.ENSP00000377793	0	0	0	0	0.798	0.213	0	0.309	0.880
KIF15	PBK	9606.ENSP00000324020	9606.ENSP00000428489	0	0	0	0	0.847	0.104	0	0.321	0.899
KIF15	RRM2	9606.ENSP00000324020	9606.ENSP00000353770	0	0	0	0	0.889	0	0	0.193	0.906
KIF15	NEK2	9606.ENSP00000324020	9606.ENSP00000355966	0	0	0	0	0.852	0.058	0	0.400	0.909
KIF15	RACGAP1	9606.ENSP00000324020	9606.ENSP00000404190	0	0	0	0	0.731	0.212	0.500	0.437	0.932
KIF15	NUSAP1	9606.ENSP00000324020	9606.ENSP00000453403	0	0	0	0	0.886	0	0	0.535	0.945
KIF15	KIF4A	9606.ENSP00000324020	9606.ENSP00000363524	0	0	0	0.633	0.864	0	0.500	0.758	0.948
KIF15	TOP2A	9606.ENSP00000324020	9606.ENSP00000411532	0	0	0	0	0.928	0	0	0.398	0.954
KIF15	KIF2C	9606.ENSP00000324020	9606.ENSP00000361298	0	0	0	0.606	0.893	0	0.500	0.680	0.959
KIF15	KIF20A	9606.ENSP00000324020	9606.ENSP00000378356	0	0	0	0.578	0.914	0	0.500	0.521	0.964
KIF15	TTK	9606.ENSP00000324020	9606.ENSP00000358813	0	0	0	0	0.929	0.150	0	0.485	0.966
KIF15	MKI67	9606.ENSP00000324020	9606.ENSP00000357643	0	0	0	0	0.909	0.316	0	0.713	0.980
KIF18A	TRIP13	9606.ENSP00000263181	9606.ENSP00000166345	0	0	0	0	0.433	0	0	0.048	0.437
KIF18A	OIP5	9606.ENSP00000263181	9606.ENSP00000220514	0	0	0	0	0.567	0	0	0.066	0.578
KIF18A	RAD51AP1	9606.ENSP00000263181	9606.ENSP00000228843	0	0	0	0	0.626	0	0	0.125	0.658
KIF18A	NCAPH	9606.ENSP00000263181	9606.ENSP00000240423	0	0	0	0	0.510	0.184	0	0.062	0.592
KIF18A	MND1	9606.ENSP00000263181	9606.ENSP00000240488	0	0	0	0	0.653	0	0	0	0.653
KIF18A	NCAPG	9606.ENSP00000263181	9606.ENSP00000251496	0	0	0	0	0.802	0.077	0	0.370	0.875
KIF18A	TUBB2B	9606.ENSP00000263181	9606.ENSP00000259818	0	0	0	0	0.052	0.829	0	0.345	0.884
KIF18A	KIF23	9606.ENSP00000263181	9606.ENSP00000260363	0	0	0	0.586	0.752	0	0.500	0.713	0.908
KIF18A	NDC80	9606.ENSP00000263181	9606.ENSP00000261597	0	0	0	0	0.799	0.368	0	0.439	0.922
KIF18A	KPNA2	9606.ENSP00000263181	9606.ENSP00000438483	0	0	0	0	0.315	0.057	0	0.147	0.400
KIF18A	RAD51	9606.ENSP00000263181	9606.ENSP00000372088	0	0	0	0	0.399	0	0	0.043	0.400
KIF18A	SPC25	9606.ENSP00000263181	9606.ENSP00000282074	0	0	0	0	0.368	0	0	0.107	0.412
KIF18A	NCAPG2	9606.ENSP00000263181	9606.ENSP00000387007	0	0	0	0	0.412	0	0	0.055	0.421
KIF18A	RFC4	9606.ENSP00000263181	9606.ENSP00000376272	0	0	0	0	0.333	0.067	0	0.149	0.424
KIF18A	SGOL2	9606.ENSP00000263181	9606.ENSP00000350447	0	0	0	0	0.401	0	0	0.193	0.496
KIF18A	NPTX1	9606.ENSP00000263181	9606.ENSP00000307549	0	0	0	0	0.078	0	0	0.507	0.526
KIF18A	PARPBP	9606.ENSP00000263181	9606.ENSP00000332915	0	0	0	0	0.405	0	0	0.301	0.566
KIF18A	KIF1A	9606.ENSP00000263181	9606.ENSP00000438388	0	0	0	0.650	0	0	0.500	0.496	0.583
KIF18A	RRM2	9606.ENSP00000263181	9606.ENSP00000353770	0	0	0	0	0.567	0	0	0.101	0.594
KIF18A	KIF26B	9606.ENSP00000263181	9606.ENSP00000385545	0	0	0	0.574	0	0	0.500	0.506	0.603
KIF18A	ZWINT	9606.ENSP00000263181	9606.ENSP00000363055	0	0	0	0	0.397	0.180	0	0.267	0.605
KIF18A	STIL	9606.ENSP00000263181	9606.ENSP00000360944	0	0	0	0	0.506	0	0	0.238	0.608
KIF18A	PTTG1	9606.ENSP00000263181	9606.ENSP00000377536	0	0	0	0	0.441	0	0	0.338	0.614
KIF18A	MCM10	9606.ENSP00000263181	9606.ENSP00000418268	0	0	0	0	0.591	0	0	0.094	0.614
KIF18A	KIF18B	9606.ENSP00000263181	9606.ENSP00000465992	0	0	0	0.849	0.231	0	0.500	0.614	0.635
KIF18A	KLC3	9606.ENSP00000263181	9606.ENSP00000375810	0	0	0	0	0.050	0.138	0.500	0.216	0.636
KIF18A	SKA3	9606.ENSP00000263181	9606.ENSP00000319417	0	0	0	0	0.508	0	0	0.302	0.643
KIF18A	KNTC1	9606.ENSP00000263181	9606.ENSP00000328236	0	0	0	0	0.591	0	0	0.174	0.648
KIF18A	PLK4	9606.ENSP00000263181	9606.ENSP00000270861	0	0	0	0	0.563	0.150	0	0.137	0.651
KIF18A	PLK1	9606.ENSP00000263181	9606.ENSP00000300093	0	0	0	0	0.385	0.150	0	0.395	0.656
KIF18A	WDHD1	9606.ENSP00000263181	9606.ENSP00000353793	0	0	0	0	0.609	0.076	0	0.135	0.661
KIF18A	UBE2C	9606.ENSP00000263181	9606.ENSP00000348838	0	0	0	0	0.600	0.077	0	0.185	0.673
KIF18A	SHCBP1	9606.ENSP00000263181	9606.ENSP00000306473	0	0	0	0	0.625	0.075	0	0.153	0.681
KIF18A	SKA1	9606.ENSP00000263181	9606.ENSP00000285116	0	0	0	0	0.261	0	0	0.597	0.689
KIF18A	NEIL3	9606.ENSP00000263181	9606.ENSP00000264596	0	0	0	0	0.663	0	0	0.147	0.700
KIF18A	MELK	9606.ENSP00000263181	9606.ENSP00000298048	0	0	0	0	0.693	0.056	0	0.069	0.706
KIF18A	SGOL1	9606.ENSP00000263181	9606.ENSP00000263753	0	0	0	0	0.542	0.061	0	0.374	0.707
KIF18A	KIFC2	9606.ENSP00000263181	9606.ENSP00000301332	0	0	0	0.612	0.192	0.247	0.500	0.363	0.712
KIF18A	SPAG5	9606.ENSP00000263181	9606.ENSP00000323300	0	0	0	0	0.448	0.181	0	0.556	0.782
KIF18A	TOP2A	9606.ENSP00000263181	9606.ENSP00000411532	0	0	0	0	0.720	0	0	0.258	0.784
KIF18A	MKI67	9606.ENSP00000263181	9606.ENSP00000357643	0	0	0	0	0.617	0.359	0	0.194	0.785
KIF18A	NUSAP1	9606.ENSP00000263181	9606.ENSP00000453403	0	0	0	0	0.694	0	0	0.369	0.799
KIF18A	PRC1	9606.ENSP00000263181	9606.ENSP00000377793	0	0	0	0	0.558	0.259	0	0.449	0.804
KIF18A	NEK2	9606.ENSP00000263181	9606.ENSP00000355966	0	0	0	0	0.683	0.058	0	0.434	0.816
KIF18A	KIFC1	9606.ENSP00000263181	9606.ENSP00000393963	0	0	0	0.632	0.335	0.345	0.500	0.726	0.825
KIF18A	KIF20B	9606.ENSP00000263181	9606.ENSP00000360793	0	0	0	0.583	0.595	0	0.500	0.599	0.840
KIF18A	PBK	9606.ENSP00000263181	9606.ENSP00000428489	0	0	0	0	0.790	0.104	0	0.254	0.848
KIF18A	TPX2	9606.ENSP00000263181	9606.ENSP00000300403	0	0	0	0	0.689	0	0	0.559	0.857
KIF18A	RACGAP1	9606.ENSP00000263181	9606.ENSP00000404190	0	0	0	0	0.613	0.212	0.500	0.285	0.876
KIF18A	KIF20A	9606.ENSP00000263181	9606.ENSP00000378356	0	0	0	0.565	0.715	0	0.500	0.563	0.886
KIF18A	KIF4A	9606.ENSP00000263181	9606.ENSP00000363524	0	0	0	0.664	0.737	0	0.500	0.747	0.896
KIF18A	MAD2L1	9606.ENSP00000263181	9606.ENSP00000296509	0	0	0	0	0.708	0.389	0	0.513	0.905
KIF18A	TTK	9606.ENSP00000263181	9606.ENSP00000358813	0	0	0	0	0.823	0.150	0	0.444	0.909
KIF18A	NUF2	9606.ENSP00000263181	9606.ENSP00000271452	0	0	0	0	0.795	0.138	0	0.540	0.911
KIF18A	KIF2C	9606.ENSP00000263181	9606.ENSP00000361298	0	0	0	0.649	0.590	0	0.800	0.718	0.935
KIF18B	MYBL2	9606.ENSP00000465992	9606.ENSP00000217026	0	0	0	0	0.433	0	0	0.278	0.573
KIF18B	RAD51AP1	9606.ENSP00000465992	9606.ENSP00000228843	0	0	0	0	0.410	0	0	0	0.410
KIF18B	NCAPH	9606.ENSP00000465992	9606.ENSP00000240423	0	0	0	0	0.637	0.184	0	0.218	0.748
KIF18B	NCAPG	9606.ENSP00000465992	9606.ENSP00000251496	0	0	0	0	0.594	0.077	0	0.360	0.740
KIF18B	TROAP	9606.ENSP00000465992	9606.ENSP00000257909	0	0	0	0	0.778	0	0	0.181	0.810
KIF18B	KIF23	9606.ENSP00000465992	9606.ENSP00000260363	0	0	0	0.609	0.597	0	0.500	0.674	0.844
KIF18B	NDC80	9606.ENSP00000465992	9606.ENSP00000261597	0	0	0	0	0.528	0.368	0	0.282	0.767
KIF18B	SGOL1	9606.ENSP00000465992	9606.ENSP00000263753	0	0	0	0	0.478	0.061	0	0.295	0.624
KIF18B	MCM6	9606.ENSP00000465992	9606.ENSP00000264156	0	0	0	0	0.165	0.057	0	0.348	0.442
KIF18B	NEIL3	9606.ENSP00000465992	9606.ENSP00000264596	0	0	0	0	0.343	0	0	0.179	0.438
KIF18B	NUF2	9606.ENSP00000465992	9606.ENSP00000271452	0	0	0	0	0.339	0.138	0	0.263	0.544
KIF18B	SPC25	9606.ENSP00000465992	9606.ENSP00000282074	0	0	0	0	0.428	0	0	0.107	0.467
KIF18B	SKA1	9606.ENSP00000465992	9606.ENSP00000285116	0	0	0	0	0.331	0	0	0.506	0.656
KIF18B	MAD2L1	9606.ENSP00000465992	9606.ENSP00000296509	0	0	0	0	0.368	0.389	0	0.322	0.715
KIF18B	MELK	9606.ENSP00000465992	9606.ENSP00000298048	0	0	0	0	0.611	0.056	0	0.232	0.693
KIF18B	PLK1	9606.ENSP00000465992	9606.ENSP00000300093	0	0	0	0	0.585	0.150	0	0.396	0.768
KIF18B	TPX2	9606.ENSP00000465992	9606.ENSP00000300403	0	0	0	0	0.628	0	0	0.398	0.766
KIF18B	KIFC2	9606.ENSP00000465992	9606.ENSP00000301332	0	0	0	0.612	0.192	0.247	0.300	0.217	0.570
KIF18B	SHCBP1	9606.ENSP00000465992	9606.ENSP00000306473	0	0	0	0	0.468	0.075	0	0.063	0.498
KIF18B	MCM7	9606.ENSP00000465992	9606.ENSP00000307288	0	0	0	0	0.315	0.057	0	0.157	0.408
KIF18B	SKA3	9606.ENSP00000465992	9606.ENSP00000319417	0	0	0	0	0.422	0	0	0.211	0.524
KIF18B	SPAG5	9606.ENSP00000465992	9606.ENSP00000323300	0	0	0	0	0.869	0.181	0	0.365	0.926
KIF18B	TACC3	9606.ENSP00000465992	9606.ENSP00000326550	0	0	0	0	0.343	0.060	0	0.202	0.464
KIF18B	KNTC1	9606.ENSP00000465992	9606.ENSP00000328236	0	0	0	0	0.445	0	0	0.101	0.480
